0.018533207,0.033360094
0.020110127,0.04118158
0.056514364,-0.121105775
-0.021544803,-0.013037361
-0.05967799,0.03240127
0.024546169,0.05400526
-0.0043525905,-0.0022556887
0.020474344,-0.0024286425
-0.0860094,0.04824964
-0.007490462,-0.007353489
0.13037609,-0.03635675
-0.069387056,0.115079135
0.1965885,-0.1493899
0.002552612,0.06537103
0.0017399248,0.04386221
-0.013539818,0.018999634
0.015443625,-0.058638364
-0.055775836,0.07381028
-0.045759894,0.078783676
-0.032120023,0.03036645
0.12694772,-0.048820924
0.07382509,-0.026312282
0.014257006,-0.09019162
0.021386297,-0.035796452
0.22203426,-0.23502603
0.005793285,-0.011158045
-0.023319174,0.10462349
0.045759957,-0.079138234
-0.03506027,0.0171009
0.14032571,-0.14080952
-0.14067334,0.12304216
0.064807005,-0.11529952
-0.023035524,0.06466346
-0.065698184,0.103402816
-0.0679911,0.053026855
-0.020200133,0.031383056
-0.05856701,0.15117563
0.050952155,-0.039600234
-0.15051985,0.09443906
-0.036888078,-0.021056587
0.07156457,-0.034171548
-0.029762791,0.088222094
0.14082704,-0.1135832
-0.032803874,0.037473608
-0.02642615,0.07225298
0.13605921,-0.168067
0.02155249,-0.025500836
0.13158059,-0.07140034
0.13827,-0.102027565
0.10122979,-0.050585587
-0.045105033,-0.011256289
-0.024828222,0.097416654
0.07200185,-0.06611927
0.13589704,-0.068683274
-0.15872501,0.1732681
-0.11015825,0.06660869
-0.060434274,0.014344356
0.16174722,-0.14430113
-0.04759362,0.10398405
0.12879635,-0.092093036
0.1212536,-0.09927187
-0.14620961,0.109779306
0.0026190472,0.010644178
0.036082167,-0.12325755
0.04929377,-0.10835159
-0.05106895,0.01688547
0.034330774,-0.048901137
-0.18115298,0.109094836
0.06030985,-0.041415155
0.00059256755,-0.028250862
-0.15702052,0.113455646
0.15083867,-0.12275646
-0.049470656,0.01270619
0.04093554,-0.092996374
-0.07531153,0.0057110325
0.026893167,-0.046198934
0.022584328,-0.0043662624
0.10356608,-0.123156145
-0.027019776,-0.013359129
0.123283386,-0.0325958
0.00179345,0.016941013
0.023266895,0.0203945
-0.15950277,0.08070923
-0.020178866,0.05545922
-0.05427454,0.047508534
0.025724435,-0.043113388
-0.0171821,-0.05384199
0.0019048803,0.00070070627
-0.017840348,0.009542748
0.060350183,-0.09052685
0.20855623,-0.13937762
0.09408592,-0.07154214
0.11168306,-0.13766128
-0.121242374,0.085032225
0.013394288,-0.019737976
-0.08994857,0.027196832
0.064098276,0.0059589595
-0.011257306,0.033138853
0.0568892,-0.038506277
-0.033913698,0.006110883
0.08713725,-0.106456995
0.12014426,-0.18732439
0.064850844,-0.012483774
0.0036106,0.000514371
0.006542995,-0.012451106
0.15023886,-0.109949194
0.14595845,-0.12374162
0.03644373,-0.06650862
-0.07616629,0.030250559
-0.06276232,0.0084300395
-0.008454286,0.035310745
-0.02293375,-0.0075447205
0.02673009,-0.062908195
-0.008591114,0.014657515
0.03422692,0.06487769
-0.012469849,0.06780192
0.076178305,-0.12995295
0.017246759,0.007983156
0.10028297,-0.059024975
0.03161391,-0.013088084
0.16026363,-0.13931021
-0.024084186,0.06408728
-0.12912486,0.057206217
-0.16201659,0.19438322
0.13263333,-0.1340196
-0.016992187,-0.014137055
-0.08643625,0.028633757
0.027955437,0.0005918347
-0.0506814,-0.016571045
-0.0826771,0.061408278
0.054179385,-0.11950681
0.064134,0.03282974
0.10574129,-0.015164962
-0.07705167,0.14107448
0.0027756891,0.06456217
-0.008998602,0.019077122
0.05374972,-0.08915837
-0.02083819,0.073953584
0.2149239,-0.1718022
0.07533853,-0.09045662
-0.08610302,0.0788935
-0.033978716,-0.00086373417
0.103615366,-0.02260644
-0.025683362,-0.011189644
-0.12481407,0.13266703
-0.0033762052,0.010315932
-0.1471386,0.14669311
0.13723208,-0.115081735
-0.09008485,0.117452465
-0.035054337,0.06552278
-0.10068811,0.10658085
-0.045819752,0.071058564
-0.09881075,0.056002345
0.01327621,-0.056187164
0.019730577,-0.012362314
0.004542349,-0.047021206
0.12080133,-0.0428792
0.14007926,-0.070740625
0.10628349,-0.02771477
0.10670028,-0.16182265
0.007810945,0.0012428152
0.09973186,-0.06633963
-0.04975957,0.026523426
-0.08463973,0.0053723557
0.15474959,-0.0770919
-0.09349828,0.025139512
0.029356703,0.027573377
0.0167153,0.005125178
-0.09789744,0.08566592
-0.060501974,-0.022433367
-0.045315314,0.09882374
0.07784009,-0.016498178
-0.081857085,0.0584321
-0.037063517,0.05521825
-0.05212204,0.059922185
-0.055260893,0.0898901
-0.08086955,0.053834084
-0.06690967,-0.022350298
0.20570658,-0.21091495
-0.17090727,0.17856526
0.016351905,-0.00771858
0.02659859,-0.020905834
0.07045104,-0.10868292
-0.041963734,0.039547846
0.0033656103,-0.014592734
0.07457369,-0.042900927
-0.01189937,0.010844132
-0.1129942,0.026456246
0.09434803,-0.08499343
-0.014297586,0.072578356
-0.09481793,0.109756395
-0.011856967,-0.06100981
-0.13944343,0.15087965
-0.018992167,0.017521245
0.18898432,-0.10127042
0.06890646,-0.15780577
0.107741944,-0.15756595
-0.09227393,0.07760325
-0.11625774,0.10340237
0.064541385,-0.07794089
0.1446073,-0.12402666
-0.06053023,0.11317828
0.05459452,-0.031115854
-0.02877941,-0.01698669
-0.07964547,0.039405625
-0.010381029,0.06681218
0.06263043,0.015174092
0.0622543,-0.02594606
0.05551957,-0.029163301
0.07535036,-0.10447077
-0.044433553,0.019961577
-0.07600674,0.095239624
0.0955463,-0.07167048
0.166938,-0.14443608
-0.092941545,0.04591266
0.01801902,0.0031384814
-0.010757684,0.003485625
0.026879586,-0.007955844
0.05385252,0.026772445
0.031121524,-0.03434009
0.16510789,-0.1212109
-0.12722628,0.1270328
0.05133397,-0.12639363
-0.04923252,0.12746108
-0.029858947,-0.0059309704
0.08269244,-0.104574725
-0.012605246,0.06955383
-0.020798212,0.030409934
0.05440243,-0.027909588
0.12201841,-0.1427076
-0.013558486,0.0910209
0.16792104,-0.14607367
-0.0847575,0.04887873
-0.050014306,0.020444637
0.10316812,-0.052501753
-0.10199157,0.058098104
-0.05630134,0.053631973
-0.095417395,0.08827416
0.058206365,-0.11703054
0.012715057,0.059705257
-0.03145864,0.02047428
0.06193528,-0.08388717
0.005569302,0.041027162
0.055371847,0.021890372
0.027136508,-0.032934763
-0.02404906,0.11768958
0.08563448,-0.06491355
0.118047796,-0.13365237
0.116851985,-0.12646867
0.067578115,-0.09886707
0.05904622,-0.14375721
-0.09143604,-0.0011734007
0.03318674,-0.0340843
-0.10154633,0.107251495
